@RELATION api/public/arff/rb_30062006_30062018.arff 

@ATTRIBUTE duration_ms numeric 
@ATTRIBUTE tempo numeric 
@ATTRIBUTE time_signature {0,1,2,3,4,5} 
@ATTRIBUTE mode {0,1} 
@ATTRIBUTE key {0,1,2,3,4,5,6,7,8,9,10,11} 
@ATTRIBUTE loudness numeric 
@ATTRIBUTE danceability numeric 
@ATTRIBUTE energy numeric 
@ATTRIBUTE beatdiff_mean numeric 
@ATTRIBUTE beatdiff_variance numeric 
@ATTRIBUTE beatdiff_skewness numeric 
@ATTRIBUTE beatdiff_kurtosis numeric 
@ATTRIBUTE beatdiff_standard_deviation numeric 
@ATTRIBUTE beatdiff_80th_percentile numeric 
@ATTRIBUTE beatdiff_min numeric 
@ATTRIBUTE beatdiff_max numeric 
@ATTRIBUTE beatdiff_range numeric 
@ATTRIBUTE beatdiff_median numeric 
@ATTRIBUTE timbre_1_mean numeric 
@ATTRIBUTE timbre_1_variance numeric 
@ATTRIBUTE timbre_1_skewness numeric 
@ATTRIBUTE timbre_1_kurtosis numeric 
@ATTRIBUTE timbre_1_standard_deviation numeric 
@ATTRIBUTE timbre_1_80th_percentile numeric 
@ATTRIBUTE timbre_1_min numeric 
@ATTRIBUTE timbre_1_max numeric 
@ATTRIBUTE timbre_1_range numeric 
@ATTRIBUTE timbre_1_median numeric 
@ATTRIBUTE timbre_2_mean numeric 
@ATTRIBUTE timbre_2_variance numeric 
@ATTRIBUTE timbre_2_skewness numeric 
@ATTRIBUTE timbre_2_kurtosis numeric 
@ATTRIBUTE timbre_2_standard_deviation numeric 
@ATTRIBUTE timbre_2_80th_percentile numeric 
@ATTRIBUTE timbre_2_min numeric 
@ATTRIBUTE timbre_2_max numeric 
@ATTRIBUTE timbre_2_range numeric 
@ATTRIBUTE timbre_2_median numeric 
@ATTRIBUTE timbre_3_mean numeric 
@ATTRIBUTE timbre_3_variance numeric 
@ATTRIBUTE timbre_3_skewness numeric 
@ATTRIBUTE timbre_3_kurtosis numeric 
@ATTRIBUTE timbre_3_standard_deviation numeric 
@ATTRIBUTE timbre_3_80th_percentile numeric 
@ATTRIBUTE timbre_3_min numeric 
@ATTRIBUTE timbre_3_max numeric 
@ATTRIBUTE timbre_3_range numeric 
@ATTRIBUTE timbre_3_median numeric 
@ATTRIBUTE timbre_4_mean numeric 
@ATTRIBUTE timbre_4_variance numeric 
@ATTRIBUTE timbre_4_skewness numeric 
@ATTRIBUTE timbre_4_kurtosis numeric 
@ATTRIBUTE timbre_4_standard_deviation numeric 
@ATTRIBUTE timbre_4_80th_percentile numeric 
@ATTRIBUTE timbre_4_min numeric 
@ATTRIBUTE timbre_4_max numeric 
@ATTRIBUTE timbre_4_range numeric 
@ATTRIBUTE timbre_4_median numeric 
@ATTRIBUTE timbre_5_mean numeric 
@ATTRIBUTE timbre_5_variance numeric 
@ATTRIBUTE timbre_5_skewness numeric 
@ATTRIBUTE timbre_5_kurtosis numeric 
@ATTRIBUTE timbre_5_standard_deviation numeric 
@ATTRIBUTE timbre_5_80th_percentile numeric 
@ATTRIBUTE timbre_5_min numeric 
@ATTRIBUTE timbre_5_max numeric 
@ATTRIBUTE timbre_5_range numeric 
@ATTRIBUTE timbre_5_median numeric 
@ATTRIBUTE timbre_6_mean numeric 
@ATTRIBUTE timbre_6_variance numeric 
@ATTRIBUTE timbre_6_skewness numeric 
@ATTRIBUTE timbre_6_kurtosis numeric 
@ATTRIBUTE timbre_6_standard_deviation numeric 
@ATTRIBUTE timbre_6_80th_percentile numeric 
@ATTRIBUTE timbre_6_min numeric 
@ATTRIBUTE timbre_6_max numeric 
@ATTRIBUTE timbre_6_range numeric 
@ATTRIBUTE timbre_6_median numeric 
@ATTRIBUTE timbre_7_mean numeric 
@ATTRIBUTE timbre_7_variance numeric 
@ATTRIBUTE timbre_7_skewness numeric 
@ATTRIBUTE timbre_7_kurtosis numeric 
@ATTRIBUTE timbre_7_standard_deviation numeric 
@ATTRIBUTE timbre_7_80th_percentile numeric 
@ATTRIBUTE timbre_7_min numeric 
@ATTRIBUTE timbre_7_max numeric 
@ATTRIBUTE timbre_7_range numeric 
@ATTRIBUTE timbre_7_median numeric 
@ATTRIBUTE timbre_8_mean numeric 
@ATTRIBUTE timbre_8_variance numeric 
@ATTRIBUTE timbre_8_skewness numeric 
@ATTRIBUTE timbre_8_kurtosis numeric 
@ATTRIBUTE timbre_8_standard_deviation numeric 
@ATTRIBUTE timbre_8_80th_percentile numeric 
@ATTRIBUTE timbre_8_min numeric 
@ATTRIBUTE timbre_8_max numeric 
@ATTRIBUTE timbre_8_range numeric 
@ATTRIBUTE timbre_8_median numeric 
@ATTRIBUTE timbre_9_mean numeric 
@ATTRIBUTE timbre_9_variance numeric 
@ATTRIBUTE timbre_9_skewness numeric 
@ATTRIBUTE timbre_9_kurtosis numeric 
@ATTRIBUTE timbre_9_standard_deviation numeric 
@ATTRIBUTE timbre_9_80th_percentile numeric 
@ATTRIBUTE timbre_9_min numeric 
@ATTRIBUTE timbre_9_max numeric 
@ATTRIBUTE timbre_9_range numeric 
@ATTRIBUTE timbre_9_median numeric 
@ATTRIBUTE timbre_10_mean numeric 
@ATTRIBUTE timbre_10_variance numeric 
@ATTRIBUTE timbre_10_skewness numeric 
@ATTRIBUTE timbre_10_kurtosis numeric 
@ATTRIBUTE timbre_10_standard_deviation numeric 
@ATTRIBUTE timbre_10_80th_percentile numeric 
@ATTRIBUTE timbre_10_min numeric 
@ATTRIBUTE timbre_10_max numeric 
@ATTRIBUTE timbre_10_range numeric 
@ATTRIBUTE timbre_10_median numeric 
@ATTRIBUTE timbre_11_mean numeric 
@ATTRIBUTE timbre_11_variance numeric 
@ATTRIBUTE timbre_11_skewness numeric 
@ATTRIBUTE timbre_11_kurtosis numeric 
@ATTRIBUTE timbre_11_standard_deviation numeric 
@ATTRIBUTE timbre_11_80th_percentile numeric 
@ATTRIBUTE timbre_11_min numeric 
@ATTRIBUTE timbre_11_max numeric 
@ATTRIBUTE timbre_11_range numeric 
@ATTRIBUTE timbre_11_median numeric 
@ATTRIBUTE timbre_12_mean numeric 
@ATTRIBUTE timbre_12_variance numeric 
@ATTRIBUTE timbre_12_skewness numeric 
@ATTRIBUTE timbre_12_kurtosis numeric 
@ATTRIBUTE timbre_12_standard_deviation numeric 
@ATTRIBUTE timbre_12_80th_percentile numeric 
@ATTRIBUTE timbre_12_min numeric 
@ATTRIBUTE timbre_12_max numeric 
@ATTRIBUTE timbre_12_range numeric 
@ATTRIBUTE timbre_12_median numeric 
@ATTRIBUTE hit {hit,non-hit} 

@DATA 
212360, 118.994, 4, 0, 5, -5.301, 0.937, 0.738, 0.5041693794749403, 0.000004204816798719536, -6.686659101384116, 71.45187909630663, 0.0020505649950000454, 0.50525, 0.48166, 0.51117, 0.029510000000000036, 0.50422, 48.65551213592233, 16.43085555567797, -2.114090884626574, 9.675357749612342, 4.053499174254013, 52.008, 18.551, 55.297, 36.745999999999995, 49.161, 43.0193786407767, 2660.3457812425563, -0.13897707973575385, 0.11283050538352951, 51.578539929340344, 90.162, -143.438, 274.673, 418.111, 44.799, -10.806834951456311, 2096.6732344072234, -0.03242473489377053, -0.3295997639513177, 45.78944457412891, 32.126, -152.32, 110.609, 262.929, -12.7615, 0.26758252427184465, 4249.62717801018, 0.053158534691387115, -0.24304003649242006, 65.18916457518212, 62.036, -253.274, 156.275, 409.549, -6.731, 36.4752536407767, 1023.9441921116374, 0.3854721425655206, 0.5058599559330402, 31.99912798986306, 63.285, -50.658, 158.953, 209.611, 32.6335, -8.377311893203883, 1327.1032686490819, 0.5814839224916105, 0.7615098184591406, 36.42942860722745, 21.162, -113.096, 148.745, 261.841, -13.8555, -2.6004138349514565, 632.1616698954881, -0.41836373772874574, 0.2099910296450568, 25.142825415921102, 18.988, -83.162, 68.534, 151.69600000000003, -1.3199999999999998, 1.8258665048543687, 1065.959332365675, 0.22538714235080046, 1.2328773173301728, 32.64903264058026, 26.682, -122.468, 127.863, 250.33100000000002, 0.7795000000000001, -2.089412621359223, 271.83138321081134, 0.10767856375069189, 0.17173410398973404, 16.487309762687524, 11.084, -50.922, 62.382, 113.304, -1.68, 5.208736650485436, 665.1275424367146, 0.3040281384962146, 0.611748674428893, 25.790066739671587, 25.816, -85.141, 129.154, 214.29500000000002, 3.385, -18.172464805825243, 459.43661799633475, 0.011618813921041596, 0.20170111306789873, 21.43447265496249, -0.577, -93.978, 56.227, 150.20499999999998, -18.220999999999997, -0.1925655339805825, 210.4537457748318, -0.34597250975109994, -0.3074361809851012, 14.507024015104951, 12.632, -54.5, 36.35, 90.85, 1.8735, hit 
189587, 120.01, 4, 0, 0, -6.899, 0.96, 0.895, 0.4992472727272727, 0.000017234927856101144, -5.506980506264464, 37.46376591323098, 0.004151497062036916, 0.50115, 0.46399, 0.50415, 0.040159999999999973, 0.49979, 47.428177358490565, 16.580393293072273, -3.294021945017097, 27.634070653165896, 4.071902908109705, 50.169, 0, 55.756, 55.756, 48.139, 65.98732201257862, 2085.07487226612, -0.01722057236465764, 0.30609558728410347, 45.66262007666796, 101.663, -94.576, 208.277, 302.85299999999995, 65.354, -26.043452830188677, 2974.7997703509213, 0.5484367470189488, 0.3265403707869943, 54.541725040109625, 17.994, -176.068, 145.29, 321.358, -30.444, 12.017, 2399.399505806287, -0.1559153107553895, 1.8320558112514673, 48.98366570405166, 51.192, -204.534, 279.447, 483.981, 12.536, 49.220501886792455, 830.927783900311, 0.2558210607433814, -0.35496066738474114, 28.825818009213737, 74.967, -29.629, 145.032, 174.661, 47.616, -8.981845283018869, 1647.436463989899, 0.11300276356650227, -0.1930891025148816, 40.58862481028273, 26.236, -119.589, 117.632, 237.221, -10.404, -16.308782389937107, 589.3064229702559, -0.31306207244836115, 0.25531937941422833, 24.275634347432735, 3.662, -102.543, 53.812, 156.35500000000002, -14.996, 4.05265786163522, 885.3428174301114, 0.1833659829782575, 1.756933015535696, 29.754710844337094, 25.912, -122.386, 127.683, 250.06900000000002, 2.019, 12.423683018867925, 268.1238888630448, -0.30090633494582775, 1.4688316056134567, 16.374488964943144, 25.451, -65.57, 66.986, 132.55599999999998, 12.746, 15.003641509433963, 590.9012961771449, 0.8051570108076674, 1.6892729731612939, 24.308461411145398, 33.267, -42.277, 130.172, 172.449, 12.245, -17.094783647798742, 510.66616588526733, -0.47221342996530197, 0.8840559870349113, 22.597923928654758, 0.915, -119.654, 67.117, 186.77100000000002, -14.034, 4.414509433962264, 138.02197919582292, -0.19395238462174164, 0.5764568102128431, 11.74827558392392, 14.118, -39.375, 45.99, 85.36500000000001, 4.869, hit 
276160, 119.953, 4, 0, 11, -5.881, 0.772, 0.68, 0.4995790760869565, 0.00015502955584928316, -16.017827470904113, 332.7129756153783, 0.012451086532880701, 0.50241, 0.24199, 0.53404, 0.2920499999999999, 0.49991, 48.64334859437751, 19.686352604586393, -1.398182195780029, 4.145210836078973, 4.436930538625368, 52.16, 20.814, 57.305, 36.491, 49.153, 29.17066024096386, 3150.6634149183055, 1.084477891707463, 5.1366444901637855, 56.13077066029207, 67.78, -173.163, 396.833, 569.9960000000001, 24.491, 8.745367871485945, 2398.930396320893, -0.37000194323261415, 0.1904129604795551, 48.978877042260706, 49.375, -175.209, 151.18, 326.389, 11.73, 3.020817670682731, 2467.012276921781, 1.0469488916101177, 2.2604924287517276, 49.669027340202476, 31.962, -129.997, 263.165, 393.16200000000003, -4.732, 43.0032032128514, 856.6816647032825, 0.031024481593761675, -0.31180218894511036, 29.26912476831657, 68.783, -33.982, 153.381, 187.363, 43.445, -17.785475502008033, 787.5777275425723, 0.5311150908756542, 0.8089880862194883, 28.06381527060375, 4.053, -98.117, 91.291, 189.40800000000002, -20.381, -4.737635341365461, 699.2906433802762, -0.4164290707439479, -0.08706090722064908, 26.444104132684778, 19.043, -116.426, 64.173, 180.599, -2.791, 1.4997116465863454, 896.323775279904, 0.15334190463213512, 1.8213210161212134, 29.938666892163116, 22.16, -120.328, 126.879, 247.207, 0.828, -4.563560642570281, 271.11043408246684, 0.06569009436239083, 0.1710533712761943, 16.465431487892044, 8.826, -58.178, 52.846, 111.024, -5.008, -1.603037751004016, 442.3423466548002, 0.23573107736906732, 0.9305700615114899, 21.031936350578857, 14.155, -87.142, 83.76, 170.902, -1.819, -11.274982329317268, 347.98496117719765, -0.15888927613781811, 0.4342307882167613, 18.65435501906184, 3.527, -71.779, 52.484, 124.263, -10.581, 0.9665477911646587, 168.45773986056773, -0.06043386656133626, 0.22474125454949692, 12.979127083920849, 11.764, -44.283, 40.982, 85.265, 1.153, hit 
201213, 100.002, 4, 0, 1, -4.461, 0.745, 0.739, 0.5986405654761905, 0.0005590726535492843, -16.657841968898857, 295.6082121267962, 0.023644717244012126, 0.60184, 0.17939, 0.61791, 0.43851999999999997, 0.6, 49.4667945690673, 38.47584450089139, -2.5845705422930054, 11.710365978113632, 6.202890011993715, 54.044, 0.981, 58.667, 57.686, 50.543, 55.07512160566706, 1263.7513806522704, -0.48566534141941703, 0.1311262845750062, 35.54928101456161, 83.435, -72.547, 158.167, 230.714, 59.562, -20.472244391971664, 2009.6782595660104, -0.2109214128230769, 0.0073255406676295395, 44.82943519124472, 17.854, -187.614, 109.108, 296.722, -20.444, -5.8107733175915, 2279.7650833464904, 0.6693598457272131, 6.169423382652562, 47.746885587925945, 26.549, -289.421, 361.895, 651.316, -7.841, 9.880348288075561, 436.16516215850635, 0.09691418264819013, -0.34137767593642665, 20.88456755976782, 28.532, -46.699, 69.537, 116.236, 9.293, -15.129832349468714, 1031.2247024583162, 0.42911604991082586, 3.886637103080074, 32.1126875620574, 9.534, -223.363, 182.176, 405.539, -17.779, -6.106857142857143, 559.6792326017882, -0.2435539407597974, 0.2829193844646408, 23.65754071330721, 13.474, -81.207, 74.417, 155.624, -4.758, -2.227946871310508, 525.6012741447565, 0.3538040029837183, 0.7754451484104744, 22.92599559767812, 14.713, -65.362, 80.532, 145.894, -2.843, -9.227097992916175, 267.48587805061, 0.02679886240574282, 0.42302457448942044, 16.354995507508097, 3.934, -59.891, 54.832, 114.723, -8.81, -0.5856682408500591, 297.1993101862759, 0.09122284360764983, 0.9803658913002875, 17.239469544805488, 12.723, -72.806, 67.462, 140.268, -0.918, -11.040636363636363, 417.18238216765053, 0.04076949165039627, 0.12315983796882367, 20.425043015074667, 5.111, -68.896, 48.254, 117.15, -11.011, 2.4296375442739078, 232.72023044359622, 0.18936648215522722, 0.37893589479047174, 15.255170613388636, 15.177, -46.928, 65.307, 112.235, 2.403, hit 
311093, 100.912, 4, 0, 9, -7.7, 0.664, 0.658, 0.594824450867052, 0.000011695687896911573, 0.7353813212529674, 6.755357840072879, 0.003419895889776701, 0.59657, 0.57763, 0.61213, 0.034499999999999975, 0.59449, 46.71098831985625, 64.73397345089684, -2.628553304176046, 8.150174783147417, 8.045742566780076, 51.617, 0, 57.547, 57.547, 48.951, 18.77464690026954, 2042.4351464386632, 0.5819920860190864, 0.9052939015765199, 45.19330864673069, 53.319, -109.888, 190.573, 300.461, 13.437, -10.859075471698112, 942.5807665531529, 0.3611283397010159, 0.2649064109841463, 30.70147824703483, 14.268, -99.153, 101.889, 201.042, -14.378, -20.470267744833784, 1201.9087697450234, -0.1720955323249849, 1.391122428329906, 34.66855592240645, 4.932, -204.817, 94.102, 298.919, -20.587, 31.411796945193174, 589.4309903055796, 0.12525554241203243, 0.33080720229747207, 24.278199898377547, 50.829, -65.185, 109.524, 174.709, 29.952, -22.003413297394427, 507.86673554347016, 1.2209086964912947, 4.3963105265628775, 22.535898818184958, -5.473, -77.905, 156.623, 234.528, -25.906, 0.8308930817610063, 315.4498709993503, -0.323426650023309, 1.36727191184075, 17.760908507149917, 14.832, -80.648, 70.18, 150.828, 0.884, -0.7747663971248877, 472.23850584300385, 0.13332363050716445, 1.6223986919697113, 21.731049349789895, 15.61, -72.999, 109.525, 182.524, -0.688, -1.8789946091644205, 218.46245446178577, -0.29854814888498193, 0.5319511826180606, 14.780475447758295, 10.327, -56.405, 39.986, 96.39099999999999, -1.59, -5.152756513926326, 238.18456291376026, -0.2986756578185331, 0.5163268556248658, 15.43322917971998, 7.692, -63.25, 44.457, 107.707, -4.328, -9.998316262353999, 211.78903172747172, -0.2639324497110051, 3.1418261414062303, 14.5529732950855, 1.235, -68.087, 93.329, 161.416, -8.99, 2.416692722371968, 154.38393346173507, -0.02133960075773526, 0.0513402279229776, 12.425133136579868, 12.944, -37.227, 45.208, 82.435, 2.273, hit 
227853, 175.868, 4, 0, 7, -4.637, 0.447, 0.694, 0.374006, 0.004558, 1.557227, 0.482766, 0.067511, 0.35849, 0.30763, 0.54158, 0.23395, 0.34208, 49.632019, 25.034123, -2.382159, 10.995679, 5.003411, 53.3685, 10.071, 57.854, 47.783, 50.3775, 101.314237, 1820.410267, -0.553391, 1.902233, 42.666266, 135.125, -124.48, 216.574, 341.054, 103.8385, -15.480257, 1973.131361, -0.439657, 0.60904, 44.419943, 19.7805, -185.819, 107.017, 292.836, -11.395, -8.606214, 3809.699614, 0.866987, 4.220419, 61.722764, 39.606, -308, 355.196, 663.196, -14.5955, 26.605689, 775.318187, 0.188243, 0.085218, 27.844536, 49.114, -50.889, 122.517, 173.406, 26.475, -19.686705, 1139.060926, -0.230699, 6.881379, 33.749977, 3.6585, -238.882, 181.773, 420.655, -21.552, -3.962359, 816.114965, -0.296249, -0.120611, 28.567726, 19.069, -92.655, 87.822, 180.477, -0.8505, 0.45733, 418.334133, -0.01035, 0.650242, 20.453218, 16.2855, -72.221, 83.144, 155.365, 1.513, -2.616236, 335.526302, 0.193564, 0.398048, 18.317377, 11.853, -52.53, 63.093, 115.623, -3.217, 1.38949, 263.301053, -0.365067, 3.115449, 16.226554, 12.7765, -90.863, 55.661, 146.524, 1.4185, -19.007283, 575.745985, -0.155461, 0.194862, 23.994707, 0.1065, -91.953, 63.241, 155.194, -17.3065, 1.497723, 261.507999, 0.162818, 0.314961, 16.171209, 14.1765, -49.194, 56.17, 105.364, 1.0465, hit 
257813, 82.048, 4, 0, 9, -4.891, 0.864, 0.607, 0.7324129914529914, 0.00002934420387172175, 2.0363301709259836, 7.395723727097593, 0.005417029063215533, 0.73456, 0.71837, 0.76163, 0.043260000000000076, 0.73173, 48.20404771371769, 44.42439435756435, -3.1827181542423233, 15.49481005038655, 6.66516274051612, 52.667, 0, 56.96, 56.96, 49.547, 58.644219681908545, 2366.2975116684383, 0.7732929087908668, 2.2038591342788947, 48.64460413723642, 91.028, -83.417, 291.744, 375.16100000000006, 54.4785, -19.15680119284294, 996.4429439883088, 0.4161282874628871, 0.07394928060195612, 31.56648450474504, 6.724, -109.742, 84.773, 194.515, -21.814999999999998, 7.225866799204771, 2383.4844911432906, 0.32597507084525484, 0.29131678272966405, 48.820943161140285, 50.715, -151.532, 197.011, 348.543, 2.6795, 14.622611332007953, 687.1425225855174, 0.5061367236378599, 0.34100521484688107, 26.213403491067645, 37.208, -49.092, 143.942, 193.034, 11.324, -7.074513916500995, 1401.772857468496, 0.3182220506024104, -0.3541335921094735, 37.44025717684771, 26.559, -112.732, 119.011, 231.743, -11.57, -9.962808151093439, 534.2284866103112, -0.43119793729066863, 0.1462544896553175, 23.113383279180727, 9.476, -91.228, 58.018, 149.24599999999998, -7.9175, 0.8270188866799205, 951.6908903107768, 0.3248463924987521, 1.3490239954536036, 30.849487683116827, 22.987, -117.167, 142.643, 259.81, 0.331, -21.012592445328032, 339.2485930187895, -0.27064601493760737, -0.10903084757262832, 18.41870226207019, -5.882, -77.282, 35.416, 112.698, -19.5895, 7.141863817097415, 764.0276371017329, 0.37925856178555617, -0.07091942705954596, 27.64104985527382, 30.107, -77.32, 92.084, 169.404, 3.2215, -23.979115308151094, 599.9162172749742, -0.09760294104648656, -0.24423419436227498, 24.49318716041206, -3.362, -91.459, 61.585, 153.044, -22.122500000000002, -3.891626242544732, 165.04010341497732, -0.19674795670098946, 0.11701300649640382, 12.846793507135441, 6.83, -52.157, 31.986, 84.143, -3.492, hit 
190935, 130.064, 4, 0, 6, -3.86, 0.548, 0.968, 0.46156885572139306, 0.00002514838426276578, 3.3523636792650024, 31.91923424524418, 0.0050148164734879165, 0.46314, 0.43981, 0.50379, 0.06397999999999998, 0.46144, 54.165483333333334, 8.154132949722223, -3.804691699842534, 29.735561039929447, 2.855544247551108, 56.120999999999995, 22.687, 58.827, 36.14, 54.697500000000005, 87.11690972222223, 650.4833505015722, 0.09989518038371441, 1.7307147201869129, 25.504575089610338, 106.32, -4.472, 230.686, 235.15800000000002, 85.6485, 9.30093888888889, 777.4418103295982, 1.510632186869842, 11.000139979262542, 27.882643531946503, 27.238, -127.503, 213.272, 340.775, 8.953, -12.847019444444443, 766.9864292218434, 1.7872661021924172, 35.716783448916445, 27.69451984096932, 3.2755, -241.251, 321.561, 562.812, -11.7645, 4.438036111111111, 366.55622188480686, 0.059085856602354284, 0.2405599112477778, 19.145658042616525, 20.4295, -53.683, 72.247, 125.93, 4.5885, -30.094645833333335, 370.23818818428794, 1.741748922015681, 18.67448159567943, 19.24157447259158, -16.234, -82.307, 178.713, 261.02, -29.6605, -7.644515277777779, 355.73836491087764, -0.1427926639376132, 0.517037314488399, 18.861027673774238, 7.929, -82.449, 59.095, 141.54399999999998, -7.692500000000001, -1.1595763888888888, 239.84405093305327, 0.4791292661831227, 2.4338464418272387, 15.486899332437506, 9.885, -46.99, 87.776, 134.766, -1.615, -2.0950847222222224, 193.83269494143323, -0.22596778623474975, 1.481786246055313, 13.92238108016848, 9.412500000000001, -74.343, 43.681, 118.024, -2.581, 4.110059722222222, 159.55076414504427, -0.06477707125540356, 1.047482504097359, 12.631340552175935, 13.7295, -41.442, 71.56, 113.00200000000001, 4.6835, -6.722140277777777, 155.0164952205999, -2.0306624087979044, 20.900159392885207, 12.450562044365704, 2.9589999999999996, -144.539, 45.396, 189.935, -6.535, 4.944608333333333, 122.10732149381943, 0.5066310612868226, 1.760083747117241, 11.050218164987488, 13.614999999999998, -29.232, 56.733, 85.965, 4.3260000000000005, hit 
213760, 71.515, 4, 1, 0, -2.974, 0.434, 0.872, 0.844961, 0.000471, 0.245499, -0.516381, 0.021713, 0.86504, 0.77298, 0.89722, 0.12424, 0.84436, 53.621562, 12.570309, -4.803101, 62.580649, 3.545463, 56.245, 0, 59.081, 59.081, 54.176, 35.580935, 1666.416985, 0.000635, -0.088392, 40.821771, 70.921, -75.728, 178.748, 254.476, 37.5935, 4.094725, 1325.026142, -0.294101, 0.295544, 36.400909, 35.459, -122.903, 131.163, 254.066, 5.3865, -3.12747, 1619.467431, 0.88179, 10.347396, 40.242607, 26.39, -161.166, 386.734, 547.9, -2.6115, 16.394995, 682.287749, 0.65206, 1.026045, 26.120638, 35.424, -41.967, 128.74, 170.707, 14.595, -21.143616, 703.623029, 1.032688, 2.417553, 26.525894, -4.577, -83.071, 113.654, 196.725, -24.871, 0.519127, 459.306927, -0.185629, 0.753124, 21.431447, 17.211, -84.863, 64.111, 148.974, 1.122, -3.2229, 464.672964, 0.375302, 3.3836, 21.556274, 11.799, -134.614, 122.013, 256.627, -3.6475, -6.481977, 185.333469, -0.433447, 1.163608, 13.613724, 4.169, -65.229, 35.241, 100.47, -5.5885, -6.440345, 255.520789, 0.106675, 1.812838, 15.985018, 6.18, -64.653, 82.083, 146.736, -6.197, -10.702019, 270.2051, -0.692073, 2.992506, 16.437917, 2.027, -120.779, 49.143, 169.922, -9.811, -1.659462, 210.425038, -0.589979, 0.966069, 14.506035, 9.955, -65.963, 41.525, 107.488, -0.142, hit 
243013, 171.929, 4, 1, 9, -6.273, 0.698, 0.795, 0.348642816091954, 0.00004530978258686748, -20.626673078655863, 507.4482898782662, 0.006731254161511618, 0.35009, 0.18468, 0.37999, 0.19530999999999998, 0.34893, 46.53756719022688, 34.805144111105, -3.3937738861427995, 17.46882351239829, 5.899588469639641, 50.166, 0, 55.634, 55.634, 47.4285, 60.93310296684118, 2073.9585221499565, -0.014493881079912509, 0.013449291814240314, 45.54073475636901, 100.552, -56.135, 248.136, 304.271, 63.369, -21.003149214659686, 1734.7394010292185, 0.32443252126797867, 1.8211563839913496, 41.65020289301384, 11.861, -160.729, 184.261, 344.99, -21.157, -2.222416230366492, 2435.063235342461, 0.4115294463271119, 0.7825799464395893, 49.34635989961632, 34.676, -166.071, 153.875, 319.946, -6.3045, -10.44200872600349, 771.7484120924186, 0.008264029293939771, -0.16478800608624258, 27.780360186513395, 13.13, -93.553, 73.677, 167.23000000000002, -10.2355, -19.034657068062828, 1209.894408593566, 0.24765243734677483, -0.07984083842584362, 34.78353645898539, 9.924, -111.163, 98.923, 210.086, -21.0805, 0.49735253054101225, 486.1382341933493, -0.03663254490536104, -0.23501816530782926, 22.048542677314284, 19.461, -75.539, 56.281, 131.82, 0.542, 5.4243542757417105, 604.8558673701253, -0.006094154630321541, 1.1031761615480355, 24.59381766562738, 25.09, -87.909, 135.091, 223, 4.647, -17.074813263525307, 348.3514205131224, -0.1955701278938331, 0.5537722499015697, 18.664174787895725, -1.961, -80.389, 43.769, 124.15799999999999, -17.1995, 1.0353001745200698, 308.87116277027997, 0.037051153703034405, 0.7816508540378218, 17.57473080221373, 14.358, -57.312, 79.345, 136.65699999999998, 1.133, -16.029595986038395, 412.5064048254292, -0.45129666675431623, 0.19489504269347394, 20.31025368688016, 0.533, -91.297, 44.18, 135.477, -12.7315, 0.9985296684118674, 257.1025425650013, -0.06375390774588617, -0.4091037933662449, 16.034417437655826, 15.538, -42.959, 56.115, 99.07400000000001, 1.196, hit 
