@RELATION api/public/arff/all_01012018_01122018.arff 

@ATTRIBUTE duration_ms numeric 
@ATTRIBUTE tempo numeric 
@ATTRIBUTE time_signature numeric 
@ATTRIBUTE mode numeric 
@ATTRIBUTE key numeric 
@ATTRIBUTE loudness numeric 
@ATTRIBUTE danceability numeric 
@ATTRIBUTE energy numeric 
@ATTRIBUTE beatdiff_mean numeric 
@ATTRIBUTE beatdiff_variance numeric 
@ATTRIBUTE beatdiff_skewness numeric 
@ATTRIBUTE beatdiff_kurtosis numeric 
@ATTRIBUTE beatdiff_standard_deviation numeric 
@ATTRIBUTE beatdiff_80th_percentile numeric 
@ATTRIBUTE beatdiff_min numeric 
@ATTRIBUTE beatdiff_max numeric 
@ATTRIBUTE beatdiff_range numeric 
@ATTRIBUTE beatdiff_median numeric 
@ATTRIBUTE timbre_1_mean numeric 
@ATTRIBUTE timbre_1_variance numeric 
@ATTRIBUTE timbre_1_skewness numeric 
@ATTRIBUTE timbre_1_kurtosis numeric 
@ATTRIBUTE timbre_1_standard_deviation numeric 
@ATTRIBUTE timbre_1_80th_percentile numeric 
@ATTRIBUTE timbre_1_min numeric 
@ATTRIBUTE timbre_1_max numeric 
@ATTRIBUTE timbre_1_range numeric 
@ATTRIBUTE timbre_1_median numeric 
@ATTRIBUTE timbre_2_mean numeric 
@ATTRIBUTE timbre_2_variance numeric 
@ATTRIBUTE timbre_2_skewness numeric 
@ATTRIBUTE timbre_2_kurtosis numeric 
@ATTRIBUTE timbre_2_standard_deviation numeric 
@ATTRIBUTE timbre_2_80th_percentile numeric 
@ATTRIBUTE timbre_2_min numeric 
@ATTRIBUTE timbre_2_max numeric 
@ATTRIBUTE timbre_2_range numeric 
@ATTRIBUTE timbre_2_median numeric 
@ATTRIBUTE timbre_3_mean numeric 
@ATTRIBUTE timbre_3_variance numeric 
@ATTRIBUTE timbre_3_skewness numeric 
@ATTRIBUTE timbre_3_kurtosis numeric 
@ATTRIBUTE timbre_3_standard_deviation numeric 
@ATTRIBUTE timbre_3_80th_percentile numeric 
@ATTRIBUTE timbre_3_min numeric 
@ATTRIBUTE timbre_3_max numeric 
@ATTRIBUTE timbre_3_range numeric 
@ATTRIBUTE timbre_3_median numeric 
@ATTRIBUTE timbre_4_mean numeric 
@ATTRIBUTE timbre_4_variance numeric 
@ATTRIBUTE timbre_4_skewness numeric 
@ATTRIBUTE timbre_4_kurtosis numeric 
@ATTRIBUTE timbre_4_standard_deviation numeric 
@ATTRIBUTE timbre_4_80th_percentile numeric 
@ATTRIBUTE timbre_4_min numeric 
@ATTRIBUTE timbre_4_max numeric 
@ATTRIBUTE timbre_4_range numeric 
@ATTRIBUTE timbre_4_median numeric 
@ATTRIBUTE timbre_5_mean numeric 
@ATTRIBUTE timbre_5_variance numeric 
@ATTRIBUTE timbre_5_skewness numeric 
@ATTRIBUTE timbre_5_kurtosis numeric 
@ATTRIBUTE timbre_5_standard_deviation numeric 
@ATTRIBUTE timbre_5_80th_percentile numeric 
@ATTRIBUTE timbre_5_min numeric 
@ATTRIBUTE timbre_5_max numeric 
@ATTRIBUTE timbre_5_range numeric 
@ATTRIBUTE timbre_5_median numeric 
@ATTRIBUTE timbre_6_mean numeric 
@ATTRIBUTE timbre_6_variance numeric 
@ATTRIBUTE timbre_6_skewness numeric 
@ATTRIBUTE timbre_6_kurtosis numeric 
@ATTRIBUTE timbre_6_standard_deviation numeric 
@ATTRIBUTE timbre_6_80th_percentile numeric 
@ATTRIBUTE timbre_6_min numeric 
@ATTRIBUTE timbre_6_max numeric 
@ATTRIBUTE timbre_6_range numeric 
@ATTRIBUTE timbre_6_median numeric 
@ATTRIBUTE timbre_7_mean numeric 
@ATTRIBUTE timbre_7_variance numeric 
@ATTRIBUTE timbre_7_skewness numeric 
@ATTRIBUTE timbre_7_kurtosis numeric 
@ATTRIBUTE timbre_7_standard_deviation numeric 
@ATTRIBUTE timbre_7_80th_percentile numeric 
@ATTRIBUTE timbre_7_min numeric 
@ATTRIBUTE timbre_7_max numeric 
@ATTRIBUTE timbre_7_range numeric 
@ATTRIBUTE timbre_7_median numeric 
@ATTRIBUTE timbre_8_mean numeric 
@ATTRIBUTE timbre_8_variance numeric 
@ATTRIBUTE timbre_8_skewness numeric 
@ATTRIBUTE timbre_8_kurtosis numeric 
@ATTRIBUTE timbre_8_standard_deviation numeric 
@ATTRIBUTE timbre_8_80th_percentile numeric 
@ATTRIBUTE timbre_8_min numeric 
@ATTRIBUTE timbre_8_max numeric 
@ATTRIBUTE timbre_8_range numeric 
@ATTRIBUTE timbre_8_median numeric 
@ATTRIBUTE timbre_9_mean numeric 
@ATTRIBUTE timbre_9_variance numeric 
@ATTRIBUTE timbre_9_skewness numeric 
@ATTRIBUTE timbre_9_kurtosis numeric 
@ATTRIBUTE timbre_9_standard_deviation numeric 
@ATTRIBUTE timbre_9_80th_percentile numeric 
@ATTRIBUTE timbre_9_min numeric 
@ATTRIBUTE timbre_9_max numeric 
@ATTRIBUTE timbre_9_range numeric 
@ATTRIBUTE timbre_9_median numeric 
@ATTRIBUTE timbre_10_mean numeric 
@ATTRIBUTE timbre_10_variance numeric 
@ATTRIBUTE timbre_10_skewness numeric 
@ATTRIBUTE timbre_10_kurtosis numeric 
@ATTRIBUTE timbre_10_standard_deviation numeric 
@ATTRIBUTE timbre_10_80th_percentile numeric 
@ATTRIBUTE timbre_10_min numeric 
@ATTRIBUTE timbre_10_max numeric 
@ATTRIBUTE timbre_10_range numeric 
@ATTRIBUTE timbre_10_median numeric 
@ATTRIBUTE timbre_11_mean numeric 
@ATTRIBUTE timbre_11_variance numeric 
@ATTRIBUTE timbre_11_skewness numeric 
@ATTRIBUTE timbre_11_kurtosis numeric 
@ATTRIBUTE timbre_11_standard_deviation numeric 
@ATTRIBUTE timbre_11_80th_percentile numeric 
@ATTRIBUTE timbre_11_min numeric 
@ATTRIBUTE timbre_11_max numeric 
@ATTRIBUTE timbre_11_range numeric 
@ATTRIBUTE timbre_11_median numeric 
@ATTRIBUTE timbre_12_mean numeric 
@ATTRIBUTE timbre_12_variance numeric 
@ATTRIBUTE timbre_12_skewness numeric 
@ATTRIBUTE timbre_12_kurtosis numeric 
@ATTRIBUTE timbre_12_standard_deviation numeric 
@ATTRIBUTE timbre_12_80th_percentile numeric 
@ATTRIBUTE timbre_12_min numeric 
@ATTRIBUTE timbre_12_max numeric 
@ATTRIBUTE timbre_12_range numeric 
@ATTRIBUTE timbre_12_median numeric 
@ATTRIBUTE position numeric 

@DATA 
163870, 154.084, 4, 1, 10, -6.458, 0.643, 0.783, 0.38958992718446606, 0.000005619332761688186, -0.15393818147746302, 0.8038730882833559, 0.0023705131853014837, 0.39144, 0.38135, 0.39542, 0.014069999999999971, 0.38955, 49.09382823129251, 23.940274268114546, -2.540231452862576, 17.388521637421068, 4.892879956438186, 53.019, 0, 56.152, 56.152, 50.3955, 60.85956632653062, 3028.594312191176, -0.857893230594537, 1.6267755887244055, 55.03266586484045, 104.555, -160.441, 189.948, 350.389, 65.48400000000001, -1.3508044217687076, 1647.8970379634495, -0.12491469606575738, 0.1783487686132793, 40.594298096696406, 33.235, -124.723, 124.315, 249.038, -0.138, -11.99613775510204, 2219.525547836469, 0.17055493359640395, 3.157409810133359, 47.111840845338115, 22.444, -193.992, 271.181, 465.173, -11.408000000000001, 15.908697278911566, 1031.0405702042785, 0.28116109712024806, 0.07943933408670384, 32.1098204635946, 40.58, -60.121, 125.51, 185.631, 15.8005, -15.937707482993197, 925.7418252409648, 0.2779309240415857, 1.0379580394887602, 30.426005739185758, 9.77, -125.043, 104.587, 229.63, -19.405, -18.5736768707483, 657.4145923037509, 0.138677998827063, 0.28329557493350527, 25.64009735363247, 1.105, -97.154, 63.478, 160.632, -18.957500000000003, 1.7143027210884354, 735.0125757518978, -0.1359763199924049, 1.251936990422694, 27.111115354258256, 23.314, -134.402, 94.341, 228.743, 1.1360000000000001, -13.35441156462585, 279.423421589118, 0.08676303429953985, 0.4975427327438378, 16.715963076924943, -1.201, -64.809, 44.596, 109.405, -13.971499999999999, -5.0670918367346935, 348.9715350017708, -0.21910862775354015, 0.8723151067097006, 18.68077982852351, 8.643, -73.761, 66.044, 139.805, -3.6965, -9.32643537414966, 566.0353431233743, -0.31999480981363615, 1.900060485744851, 23.791497286286425, 7.793, -144.63, 67.252, 211.882, -8.5225, -2.2375221088435375, 236.24327917468105, 0.038210091167881065, -0.007905009394762451, 15.370207518920525, 11.172, -45.225, 44.337, 89.56200000000001, -2.575, 11 
211440, 100.584, 4, 1, 2, -4.979, 0.735, 0.677, 0.5961, 0.000063, -0.866605, 4.163013, 0.007957, 0.59922, 0.55584, 0.61848, 0.06264, 0.59695, 49.879634, 25.451061, -1.361181, 2.761844, 5.044904, 53.8845, 20.957, 59.838, 38.881, 51.0165, -0.006498, 4595.24385, -0.507518, 0.558038, 67.788228, 56.2375, -191.776, 342.583, 534.359, 8.6545, -17.182417, 2190.261136, -0.392999, 0.283051, 46.800226, 21.775, -159.389, 136.272, 295.661, -12.453, -3.078193, 2939.181267, 0.535539, 7.522209, 54.214216, 33.557, -266.64, 448.148, 714.788, -6.3965, 13.61055, 641.198908, 0.222227, -0.27406, 25.321906, 35.275, -50.059, 89.395, 139.454, 12.2315, -23.386349, 1624.298915, 0.33425, 2.694723, 40.302592, 0.92, -229.151, 155.926, 385.077, -26.165, 0.67836, 544.15418, -0.156162, 0.191953, 23.327113, 20.0095, -73.239, 84.253, 157.492, 1.7385, 0.611697, 718.751968, 0.303596, 1.636305, 26.80955, 21.13, -101.356, 144.013, 245.369, 0.2105, 3.336766, 271.55203, 0.000051, 0.257369, 16.478836, 16.5605, -46.436, 53.571, 100.007, 3.358, 1.091209, 362.887372, 0.072391, 2.08042, 19.049603, 15.884, -81.427, 103.417, 184.844, 1.7535, -16.354629, 506.562107, -0.412107, 1.017141, 22.506935, 0.0615, -110.72, 61.018, 171.738, -13.999, -4.937861, 164.687332, -0.148623, 0.300341, 12.833056, 5.558, -51.454, 33.543, 84.997, -4.564, 11 
215573, 94.332, 4, 0, 3, -6.295, 0.41, 0.718, 0.556964, 0.00493, 0.294085, -1.782407, 0.070217, 0.63795, 0.45663, 0.66929, 0.21266, 0.51257, 49.497184, 39.475455, -3.045708, 12.303414, 6.28295, 53.509, 7.674, 56.272, 48.598, 51.234, 69.437461, 2668.580921, 0.137094, 0.733974, 51.658309, 110.319, -73.028, 287.149, 360.177, 69.7685, -13.802396, 1589.287134, -0.225892, 0.869858, 39.865864, 17.899, -205.572, 113.571, 319.143, -13.7285, -12.390302, 2291.995401, 0.753002, 2.126523, 47.874789, 24.134, -169.623, 211.526, 381.149, -17.4935, 37.522151, 976.125912, 0.199586, 0.181952, 31.243014, 63.288, -65.938, 130.302, 196.24, 35.7965, -23.567089, 771.564056, 0.698954, 2.907099, 27.777042, -5.384, -114.885, 142.621, 257.506, -24.6475, -13.542078, 815.648539, -0.096774, -0.436268, 28.559561, 11.398, -95.518, 65.284, 160.802, -13.457, -3.57164, 588.509764, -0.343633, 2.069413, 24.25922, 15.778, -141.288, 79.538, 220.826, -3.655, -13.128423, 389.023769, 0.066712, 0.260758, 19.723685, 2.574, -81.848, 48.956, 130.804, -12.791, 0.065491, 328.44095, -0.049053, 1.884053, 18.12294, 13.831, -90.051, 84.111, 174.162, -0.481, -13.838652, 375.488591, -0.412785, 0.703294, 19.377528, 1.414, -99.143, 54.117, 153.26, -11.762, 1.720635, 300.867705, -0.197911, 0.02272, 17.345538, 15.517, -49.313, 48.449, 97.762, 2.8085, 26 
131064, 142.929, 4, 1, 4, -3.874, 0.71, 0.789, 0.419785, 0.000021, 1.483052, 9.42614, 0.004591, 0.42203, 0.40425, 0.45194, 0.04769, 0.41952, 48.778479, 62.307902, -1.58033, 3.758014, 7.893535, 54.875, 0.1, 59.213, 59.113, 51.0185, 32.49413, 3655.937098, 0.879968, 3.583004, 60.464346, 75.525, -129.637, 360.852, 490.489, 29.791, 1.465643, 3104.013835, 0.479603, 0.481404, 55.713677, 40.797, -132.167, 185.868, 318.035, -3.098, 2.072204, 3175.441055, -0.322794, 4.159186, 56.351052, 37.6, -239.804, 327.974, 567.778, 4.884, 53.180943, 1089.082667, 0.326879, 0.917729, 33.001253, 79.198, -33.303, 210.189, 243.492, 52.115, -29.023151, 1871.821783, 0.363592, 0.402655, 43.264556, 4.549, -122.78, 124.802, 247.582, -31.2545, 6.752105, 824.802682, -0.382175, 0.349987, 28.719378, 30.122, -101.733, 85.414, 187.147, 9.9025, -4.748897, 1214.104865, 0.220065, 1.657537, 34.844008, 18.484, -138.894, 123.534, 262.428, -4.4725, -3.521179, 379.34967, 0.111304, -0.138394, 19.476901, 13.71, -68.102, 58.645, 126.747, -3.921, 2.846221, 593.298754, 0.17647, 0.561485, 24.357725, 21.637, -66.189, 85.415, 151.604, 2.1545, -13.19192, 589.987898, -0.736679, 2.133951, 24.289666, 4.595, -120.402, 58.852, 179.254, -11.062, -2.874945, 181.769517, 0.124444, 1.221042, 13.482193, 6.943, -49.239, 61.59, 110.829, -2.43, 21 
202621, 95.079, 4, 0, 9, -2.384, 0.626, 0.88, 0.63059975, 0.00003108239056249998, -1.621876241379264, 4.4975511669754, 0.005575158344163866, 0.63388, 0.60813, 0.64426, 0.036130000000000106, 0.6312249999999999, 53.77519089759797, 10.45356390413965, -2.0331075588718237, 8.327307019875581, 3.233197164439504, 56.193, 29.228, 59.647, 30.418999999999997, 54.363, 81.95202022756006, 2519.6745946923857, -0.08273798914219445, 0.26475470996517025, 50.196360372963156, 121.247, -76.161, 276.749, 352.91, 82.792, 14.242592920353982, 2516.790288132643, 0.7555261972025179, 1.2674744411152512, 50.16762191027838, 49.562, -161.7, 228.507, 390.207, 8.87, -7.922225031605564, 2072.016854505619, 0.8890187077504811, 4.987165726428127, 45.5194118427031, 25.011, -169.284, 327.441, 496.72499999999997, -12.675, 32.85847029077117, 1070.3336737813538, 0.4960382114716938, 0.9173389114944376, 32.715954422595615, 58.09, -78.696, 159.753, 238.44899999999998, 30.432, -21.778681415929206, 775.8208636861144, 1.05337875897197, 4.480422648659459, 27.853561059335203, -4.072, -98.314, 166.767, 265.081, -24.055, -12.812021491782552, 952.0877878566791, 0.17298128892877443, -0.1456404271883206, 30.855919818677894, 14.795, -100.204, 88.083, 188.28699999999998, -16.215, -1.8383767383059417, 555.5706328871456, 0.5041983646780414, 3.0006457435404346, 23.57054587588386, 13.917, -96.787, 132.909, 229.696, -2.528, -13.681493046776232, 366.0089818403438, -0.010331161896124126, 0.2700080766397426, 19.131361212426672, 0.693, -74.246, 48.624, 122.87, -13.496, 2.0220606826801517, 324.7216269166721, 0.27737807509318124, 1.0609072028831967, 18.02003404316074, 15.99, -62.79, 84.09, 146.88, 1.79, -10.004529709228823, 347.26462525796677, -0.46341237331466933, 1.185426515343975, 18.635037570607867, 4.204, -98.301, 44.478, 142.779, -8.434, 6.29502781289507, 323.54180338987123, 0.1635256146341741, 0.21521641508737288, 17.9872678133693, 20.69, -46.736, 61.422, 108.15799999999999, 6.37, 4 
181263, 140.022, 4, 1, 10, -7.495, 0.922, 0.581, 0.428487, 0.000004, -0.195502, 1.03688, 0.001968, 0.43005, 0.42151, 0.43619, 0.01468, 0.42856, 46.157483, 25.166279, -1.90074, 6.960842, 5.0166, 49.637, 5.438, 53.704, 48.266, 47.474, 47.911529, 2851.246103, -0.168334, -0.017612, 53.397061, 95.425, -123.031, 223.515, 346.546, 47.036, -41.41347, 5040.479886, 0.373482, 0.088111, 70.996337, 9.116, -207.91, 193.253, 401.163, -44.175, 2.333004, 4069.169122, -0.083956, 0.69554, 63.790039, 47.853, -230.014, 208.279, 438.293, 5.763, 11.492082, 1049.003091, 0.17786, 0.344767, 32.388317, 38.001, -84.595, 141.267, 225.862, 11.166, -9.920556, 2082.665058, -0.002138, 0.417487, 45.636225, 27.414, -141.944, 135.933, 277.877, -10.738, 9.057938, 975.253327, -0.085034, -0.259818, 31.229046, 34.72, -79.506, 91.799, 171.305, 10.203, -0.720221, 1140.73189, -0.229861, 0.880524, 33.774723, 24.452, -115.775, 117.672, 233.447, 0.569, -18.428397, 376.998772, -0.053994, 0.034869, 19.416456, -2.315, -87.183, 40.013, 127.196, -17.94, -1.023034, 577.532532, -0.124567, 0.93017, 24.031907, 17.996, -93.596, 76.331, 169.927, -0.3, -23.467552, 846.053398, -0.124802, -0.162711, 29.086997, 1.273, -109.748, 61.406, 171.154, -21.739, -4.723732, 261.834843, -0.1181, -0.069819, 16.181312, 8.889, -62.48, 37.019, 99.499, -4.24, 17 
197280, 70.234, 4, 0, 11, -6.54, 0.489, 0.596, 0.855139, 0.000321, 0.659793, 1.997417, 0.01791, 0.86093, 0.80691, 0.917, 0.11009, 0.854075, 47.405998, 66.183663, -1.466622, 2.888471, 8.135334, 53.967, 5.626, 58.59, 52.964, 49.526, -17.426174, 4554.425735, -0.409787, 0.618599, 67.486486, 34.804, -230.821, 210.52, 441.341, -10.842, -11.076703, 2013.76981, 0.052922, 0.200583, 44.875047, 29.22, -140.028, 189.072, 329.1, -10.501, -20.565764, 1585.792484, -0.710547, 3.695248, 39.82201, 8.604, -242.457, 145.309, 387.766, -17.47, 6.493273, 497.242545, 0.310291, 1.091452, 22.298936, 22.586, -71.082, 91.186, 162.268, 5.185, -25.591156, 661.59508, 0.621379, 3.057711, 25.721491, -11.657, -126.319, 93.327, 219.646, -27.666, 5.086459, 600.773943, -0.45521, 0.669885, 24.51069, 24.696, -94.08, 86.83, 180.91, 7.813, 0.383616, 538.429033, -0.383055, 2.065019, 23.204074, 16.319, -91.041, 94.611, 185.652, 2.294, -15.971855, 304.510075, 0.288317, 1.0159, 17.450217, -1.599, -59.065, 64.911, 123.976, -16.215, -6.008602, 271.074382, 0.14733, 0.851543, 16.464337, 6.288, -65.436, 49.85, 115.286, -6.421, -9.597567, 286.871051, -0.083352, 1.675431, 16.937268, 2.545, -82.883, 59.302, 142.185, -8.544, -2.933168, 246.676977, 0.640898, 0.982262, 15.705954, 8.836, -45.65, 60.126, 105.776, -4.289, 39 
219373, 99.963, 4, 1, 0, -5.529, 0.661, 0.814, 0.6026353739612188, 0.00005101551627289537, 1.9381540003760869, 3.55015253406656, 0.007142514702322661, 0.60384, 0.58875, 0.63029, 0.04154000000000002, 0.60046, 49.467751406074235, 40.19457341064198, -3.2581060433516895, 19.44958511562323, 6.339919038177221, 54.004, 0.017, 58.138, 58.120999999999995, 50.546, 49.80807874015748, 2235.512359017425, -0.24407365067299952, 0.5117100922124801, 47.281205134994444, 87.506, -124.84, 185.295, 310.135, 51.909, 6.256911136107987, 1652.317256501665, -0.01963693972275741, 0.17243807850139894, 40.6487054714128, 41.964, -147.56, 121.865, 269.425, 5.477, -2.039723284589426, 1931.1124639256805, 0.639455745023773, 3.936171639609221, 43.944424719475855, 25.316, -176.351, 305.409, 481.76, -3.712, 18.968343082114735, 720.7577093637346, 0.3376392091949943, -0.258636765445224, 26.846931097682926, 41.72, -44.791, 98.256, 143.047, 17.177, -27.76423622047244, 1054.995444283906, -0.20796923047235527, 1.5180532612594377, 32.48069340829881, -3.974, -193.886, 96.144, 290.03, -27.061, -1.5569088863892016, 612.5156887329811, -0.17102027941705752, -0.46181726461383543, 24.749054299770346, 22.186, -71.608, 62.632, 134.24, -0.879, 0.920710911136108, 566.5425887319499, -0.4556747647917652, 1.813556186259375, 23.802155127886003, 18.486, -91.722, 88.695, 180.41699999999997, 2.392, -10.328231721034872, 210.92230458072632, -0.1436079448236284, 0.0826112168117606, 14.523164413471546, 2.473, -52.902, 31.97, 84.872, -10.506, 1.3817019122609675, 315.9332583982079, 0.22664600467398802, 0.6134859111263374, 17.7745114812815, 14.8, -54.137, 59.175, 113.312, 1.014, -10.600401574803149, 312.0682845777701, -0.0466591694475379, 1.1736605092033245, 17.665454553386677, 1.998, -84.831, 65.245, 150.07600000000002, -10.33, 3.084575928008999, 182.74564704288517, 0.18139687460546614, 0.3583221513234226, 13.518344833702281, 13.79, -41.734, 47.866, 89.6, 2.636, 39 
201707, 143.955, 4, 1, 6, -5.626, 0.708, 0.648, 0.41711, 0.000016, 3.024956, 18.131434, 0.003982, 0.41859, 0.4053, 0.44463, 0.03933, 0.41693, 48.274918, 64.970435, -2.198738, 6.136218, 8.060424, 53.781, 0, 57.992, 57.992, 50.75, 45.557392, 5133.518286, -0.854603, 1.65075, 71.648575, 96.554, -251.791, 303.941, 555.732, 58.612, -27.83285, 1917.052146, 0.036818, 0.009937, 43.784154, 7.62, -147.933, 121.083, 269.016, -26.988, -16.953373, 2659.662576, 0.434377, 1.612177, 51.571917, 18.707, -235.249, 201.199, 436.448, -18.658, 24.639056, 814.286892, 0.497401, 1.290861, 28.535713, 45.445, -50.192, 149.668, 199.86, 23.443, -23.49361, 1227.611686, 0.217318, 0.628845, 35.03729, 4.652, -137.683, 120.49, 258.173, -26.081, 1.446934, 781.28659, -0.35591, 0.397012, 27.951504, 25.427, -107.781, 70.024, 177.805, 2.172, -2.673552, 797.278541, -0.132788, 1.107765, 28.236121, 17.846, -111.108, 105.335, 216.443, -0.297, -1.369185, 380.56781, -0.126786, 0.066938, 19.508147, 15.459, -64.249, 64.889, 129.138, -1.056, 6.460094, 490.545308, 0.002471, 1.484682, 22.148257, 22.056, -83.137, 94.256, 177.393, 7.012, -17.402088, 499.171344, -0.426426, 0.851452, 22.342143, -0.936, -102.495, 57.194, 159.689, -15.205, 1.239206, 198.265949, -0.280666, 0.155546, 14.080694, 13.387, -41.026, 50.128, 91.154, 2.235, 12 
199945, 98.026, 4, 0, 11, -3.496, 0.804, 0.823, 0.6113134055727554, 0.000021296189021269242, -2.811991929112307, 11.047018547953144, 0.004614779411983767, 0.61349, 0.58847, 0.62554, 0.037069999999999936, 0.6121, 52.31809325842697, 23.616170435123053, -3.830527528232243, 19.41435039004488, 4.859647151298441, 55.032, 6.783, 58.066, 51.283, 53.276, 72.13798764044944, 3883.6692554032074, -3.0116233285903675, 12.257779731462925, 62.31909222223321, 107.793, -283.507, 193.126, 476.63300000000004, 80.07050000000001, -11.945895505617978, 1947.8921155879561, 0.27997748980820397, 0.9942248011934324, 44.13493078716626, 21.567, -163.658, 165.605, 329.263, -12.9305, -1.1059101123595505, 2109.894668589674, 0.5335021702234507, 10.388695265954027, 45.93358976380655, 33.9925, -287.222, 436.386, 723.608, -0.3285, 17.318349438202247, 1191.0065803037346, 0.37621892627904246, 0.31527020393931393, 34.510963190031866, 42.582, -83.93, 134.32, 218.25, 15.904, -19.193655056179775, 1558.6013008394414, 0.08103316157109172, 1.0872668868969289, 39.47912487428567, 14.873999999999999, -252.907, 112.379, 365.286, -22.0245, -2.82707191011236, 669.4805220510079, -0.34646798428237063, 0.5756569806285734, 25.874321673253736, 19.339, -92.401, 79.967, 172.368, -2.0465, 3.151502247191011, 519.0179380769617, -0.18471096518949404, 0.7777092389738718, 22.781965193480605, 21.546, -87.336, 76.962, 164.298, 2.415, -5.855593258426967, 235.68113246377482, -0.15709540301167252, 1.1630733646300946, 15.351909733442769, 6.631, -73.558, 54.714, 128.272, -6.6025, 6.271251685393258, 307.265829752385, 0.040446842650743, 1.4099042210757076, 17.52899967917123, 20.6865, -77.568, 91.737, 169.305, 6.6505, -18.66611011235955, 589.533358187875, -0.10743417905876627, 0.002905345957981879, 24.280308033216446, 1.6680000000000001, -87.184, 72.908, 160.09199999999998, -16.823, -1.7511224719101124, 227.2982595142141, -0.03471108166899162, -0.05441548321121389, 15.076414013757187, 11.2485, -51.781, 40.568, 92.34899999999999, -1.574, 22 
221107, 89.749, 4, 1, 6, -10.517, 0.589, 0.242, 0.6663335913312693, 0.00012133951651410462, -0.3227169908379635, 2.578218506385903, 0.011015421758339743, 0.67374, 0.61924, 0.70879, 0.08955000000000002, 0.66698, 43.23043369734789, 74.39461337508904, -1.959040030324963, 4.5648479221715474, 8.62523120705115, 49.295, 0.06, 55.43, 55.37, 45.477, -58.06958502340093, 9177.244103522022, 0.25691531500540177, 0.025576075208842357, 95.79793371217367, 17.885, -285.856, 287.291, 573.1469999999999, -54.916, -6.609705148205928, 2322.4042703108776, -0.0019019460350166656, 0.016467707059955688, 48.19132982509279, 36.36, -150.194, 148.41, 298.604, -5.891, -15.14532449297972, 2928.288526640412, -0.04433136635458117, 2.5861247816173134, 54.11366303107203, 18.933, -271.582, 203.839, 475.421, -17.024, 57.17959750390016, 1273.2627861344095, 0.44341545724904796, 0.1277430677494301, 35.68280799116585, 86.477, -24.139, 174.645, 198.78400000000002, 52.7, -15.885876755070202, 1095.0834091189754, 1.639549843707907, 3.9969410797897753, 33.09204449892716, 6.108, -72.596, 178.999, 251.595, -23.996, -14.022875195007801, 696.6442863962811, 0.04272753924137015, 0.2730687187074774, 26.39401989838382, 6.459, -92.429, 73.077, 165.506, -13.576, -2.384452418096724, 1219.080237789079, -0.5288851332724461, 3.303277642423773, 34.91532955292101, 18.104, -192.429, 125.633, 318.062, 1.15, -3.0007535101404055, 512.9451614712241, 0.22859130688386925, -0.07563620787030094, 22.6482926833619, 17.43, -62.95, 76.563, 139.513, -5.015, -0.47196099843993755, 596.6474917785104, 0.8875228221982792, 2.2811704510086623, 24.42636878003995, 12.542, -74.523, 103.1, 177.623, -2.959, -13.198611544461778, 605.4904369801473, -0.7597462454099154, 0.78229021561424, 24.60671528221813, 4.524, -108.578, 50.142, 158.72, -7.475, -7.856145085803432, 202.61943691966775, 0.2776451619710898, 0.05574669199960759, 14.23444543772843, 4.221, -45.611, 46.494, 92.10499999999999, -8.55, 29 
221440, 140.124, 4, 1, 8, -8.011, 0.739, 0.559, 0.429152, 0.00002, 3.849769, 21.776026, 0.004499, 0.43098, 0.41877, 0.46212, 0.04335, 0.42858, 46.814754, 35.6898, -2.295415, 7.085034, 5.974094, 50.542, 2.72, 55.464, 52.744, 48.295, -16.2482, 4025.827803, 0.042608, 0.805762, 63.449411, 31.876, -263.535, 210.602, 474.137, -18.08, -27.528605, 2251.267795, -0.339216, 0.177925, 47.447527, 11.077, -185.056, 99.069, 284.125, -22.571, -11.647164, 3415.853152, 0.544427, 3.455343, 58.445301, 30.333, -246.187, 353.268, 599.455, -16.947, 40.799, 732.860607, -0.085617, -0.115672, 27.071398, 63.345, -37.304, 112.526, 149.83, 41.786, -13.760247, 1581.737487, 0.757459, 2.86181, 39.771063, 13.001, -209.529, 180.602, 390.131, -20.316, 2.03685, 853.444602, -0.397724, 0.042956, 29.213774, 26.656, -94.096, 74.532, 168.628, 4.604, -4.648204, 1493.839625, 0.060417, 0.556327, 38.650222, 22.493, -105.203, 141.655, 246.858, -3.133, -4.222954, 406.960563, 0.177746, 0.435269, 20.173264, 10.996, -77.736, 65.119, 142.855, -4.342, -1.685499, 703.533271, -0.268806, 1.345646, 26.524202, 19.194, -105.4, 82.63, 188.03, -2.771, -17.136402, 696.968037, -0.160671, 0.42941, 26.400152, 4.08, -126.971, 63.679, 190.65, -16.391, 5.279947, 281.657582, -0.202314, -0.010758, 16.782657, 19.339, -47.794, 49.958, 97.752, 5.772, 4 
